Importance,Level,Job Zone,Occupation,Skill,Category
0,Not relevant,2,Order Clerks,Equipment Maintenance,Technical Skills
0,Not relevant,5,Orthodontists,Equipment Maintenance,Technical Skills
0,Not relevant,5,Orthoptists,Equipment Maintenance,Technical Skills
0,Not relevant,2,Paperhangers,Equipment Maintenance,Technical Skills
0,Not relevant,3,Paralegals and Legal Assistants,Equipment Maintenance,Technical Skills
0,Not relevant,2,Passenger Attendants,Equipment Maintenance,Technical Skills
0,Not relevant,3,Patient Representatives,Equipment Maintenance,Technical Skills
0,Not relevant,3,Payroll and Timekeeping Clerks,Equipment Maintenance,Technical Skills
0,Not relevant,5,"Pediatricians, General",Equipment Maintenance,Technical Skills
0,Not relevant,2,Personal Care Aides,Equipment Maintenance,Technical Skills
0,Not relevant,4,Personal Financial Advisors,Equipment Maintenance,Technical Skills
0,Not relevant,5,Pharmacists,Equipment Maintenance,Technical Skills
0,Not relevant,3,Pharmacy Technicians,Equipment Maintenance,Technical Skills
0,Not relevant,5,"Philosophy and Religion Teachers, Postsecondary",Equipment Maintenance,Technical Skills
0,Not relevant,5,Physical Medicine and Rehabilitation Physicians,Equipment Maintenance,Technical Skills
0,Not relevant,5,Physician Assistants,Equipment Maintenance,Technical Skills
0,Not relevant,5,"Physicians, Pathologists",Equipment Maintenance,Technical Skills
0,Not relevant,5,Physicists,Equipment Maintenance,Technical Skills
0,Not relevant,5,Podiatrists,Equipment Maintenance,Technical Skills
0,Not relevant,4,"Poets, Lyricists and Creative Writers",Equipment Maintenance,Technical Skills
0,Not relevant,3,Police Identification and Records Officers,Equipment Maintenance,Technical Skills
0,Not relevant,5,"Political Science Teachers, Postsecondary",Equipment Maintenance,Technical Skills
0,Not relevant,5,Political Scientists,Equipment Maintenance,Technical Skills
0,Not relevant,2,Postal Service Clerks,Equipment Maintenance,Technical Skills
0,Not relevant,2,Postal Service Mail Carriers,Equipment Maintenance,Technical Skills
0,Not relevant,2,Postmasters and Mail Superintendents,Equipment Maintenance,Technical Skills
0,Not relevant,3,"Preschool Teachers, Except Special Education",Equipment Maintenance,Technical Skills
0,Not relevant,5,Preventive Medicine Physicians,Equipment Maintenance,Technical Skills
0,Not relevant,3,Private Detectives and Investigators,Equipment Maintenance,Technical Skills
0,Not relevant,4,Probation Officers and Correctional Treatment Specialists,Equipment Maintenance,Technical Skills
0,Not relevant,2,Procurement Clerks,Equipment Maintenance,Technical Skills
0,Not relevant,4,Producers and Directors,Equipment Maintenance,Technical Skills
0,Not relevant,2,"Production, Planning, and Expediting Clerks",Equipment Maintenance,Technical Skills
0,Not relevant,4,Proofreaders and Copy Markers,Equipment Maintenance,Technical Skills
0,Not relevant,4,"Property, Real Estate, and Community Association Managers",Equipment Maintenance,Technical Skills
0,Not relevant,2,Psychiatric Aides,Equipment Maintenance,Technical Skills
0,Not relevant,5,Psychiatrists,Equipment Maintenance,Technical Skills
0,Not relevant,5,"Psychology Teachers, Postsecondary",Equipment Maintenance,Technical Skills
0,Not relevant,4,Public Relations Specialists,Equipment Maintenance,Technical Skills
0,Not relevant,4,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",Equipment Maintenance,Technical Skills
0,Not relevant,4,Purchasing Managers,Equipment Maintenance,Technical Skills
0,Not relevant,4,Real Estate Brokers,Equipment Maintenance,Technical Skills
0,Not relevant,3,Real Estate Sales Agents,Equipment Maintenance,Technical Skills
0,Not relevant,2,Receptionists and Information Clerks,Equipment Maintenance,Technical Skills
0,Not relevant,5,"Recreation and Fitness Studies Teachers, Postsecondary",Equipment Maintenance,Technical Skills
0,Not relevant,4,Recreation Workers,Equipment Maintenance,Technical Skills
0,Not relevant,4,Recreational Therapists,Equipment Maintenance,Technical Skills
0,Not relevant,2,Recycling Coordinators,Equipment Maintenance,Technical Skills
0,Not relevant,4,Registered Nurses,Equipment Maintenance,Technical Skills
0,Not relevant,4,Regulatory Affairs Managers,Equipment Maintenance,Technical Skills
0,Not relevant,4,Regulatory Affairs Specialists,Equipment Maintenance,Technical Skills
0,Not relevant,4,Rehabilitation Counselors,Equipment Maintenance,Technical Skills
0,Not relevant,4,Remote Sensing Scientists and Technologists,Equipment Maintenance,Technical Skills
0,Not relevant,2,Reservation and Transportation Ticket Agents and Travel Clerks,Equipment Maintenance,Technical Skills
0,Not relevant,3,Residential Advisors,Equipment Maintenance,Technical Skills
0,Not relevant,2,Retail Loss Prevention Specialists,Equipment Maintenance,Technical Skills
0,Not relevant,2,Retail Salespersons,Equipment Maintenance,Technical Skills
0,Not relevant,4,Sales Engineers,Equipment Maintenance,Technical Skills
0,Not relevant,4,Sales Managers,Equipment Maintenance,Technical Skills
0,Not relevant,4,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",Equipment Maintenance,Technical Skills
0,Not relevant,4,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",Equipment Maintenance,Technical Skills
0,Not relevant,5,School Psychologists,Equipment Maintenance,Technical Skills
0,Not relevant,4,Search Marketing Strategists,Equipment Maintenance,Technical Skills
0,Not relevant,4,"Secondary School Teachers, Except Special and Career/Technical Education",Equipment Maintenance,Technical Skills
0,Not relevant,2,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",Equipment Maintenance,Technical Skills
0,Not relevant,3,Self-Enrichment Teachers,Equipment Maintenance,Technical Skills
0,Not relevant,2,"Sewers, Hand",Equipment Maintenance,Technical Skills
0,Not relevant,2,Shampooers,Equipment Maintenance,Technical Skills
0,Not relevant,2,"Shipping, Receiving, and Inventory Clerks",Equipment Maintenance,Technical Skills
0,Not relevant,3,Skincare Specialists,Equipment Maintenance,Technical Skills
0,Not relevant,4,Social and Community Service Managers,Equipment Maintenance,Technical Skills
0,Not relevant,4,Social and Human Service Assistants,Equipment Maintenance,Technical Skills
0,Not relevant,4,Social Science Research Assistants,Equipment Maintenance,Technical Skills
0,Not relevant,5,"Social Work Teachers, Postsecondary",Equipment Maintenance,Technical Skills
0,Not relevant,5,Sociologists,Equipment Maintenance,Technical Skills
0,Not relevant,5,"Sociology Teachers, Postsecondary",Equipment Maintenance,Technical Skills
0,Not relevant,4,Software Quality Assurance Analysts and Testers,Equipment Maintenance,Technical Skills
0,Not relevant,5,Soil and Plant Scientists,Equipment Maintenance,Technical Skills
0,Not relevant,3,Solar Sales Representatives and Assessors,Equipment Maintenance,Technical Skills
0,Not relevant,3,Spa Managers,Equipment Maintenance,Technical Skills
0,Not relevant,4,"Special Education Teachers, Middle School",Equipment Maintenance,Technical Skills
0,Not relevant,5,"Special Education Teachers, Preschool",Equipment Maintenance,Technical Skills
0,Not relevant,4,"Special Education Teachers, Secondary School",Equipment Maintenance,Technical Skills
0,Not relevant,4,Special Effects Artists and Animators,Equipment Maintenance,Technical Skills
0,Not relevant,5,Speech-Language Pathologists,Equipment Maintenance,Technical Skills
0,Not relevant,5,Sports Medicine Physicians,Equipment Maintenance,Technical Skills
0,Not relevant,4,Statistical Assistants,Equipment Maintenance,Technical Skills
0,Not relevant,5,Statisticians,Equipment Maintenance,Technical Skills
0,Not relevant,5,Substance Abuse and Behavioral Disorder Counselors,Equipment Maintenance,Technical Skills
0,Not relevant,4,Supply Chain Managers,Equipment Maintenance,Technical Skills
